unique_id,timepoint,domain,age,gender,block_order,met_performance_criteria_typical,met_performance_criteria_stricter,D_overall,D_tt1,D_tt2,D_tt3,D_tt4,PI_overall,PI_tt1,PI_tt2,PI_tt3,PI_tt4
chad race_323,1,Race (1),19,Male,inconsistent first,TRUE,FALSE,0.25001952607723515,0.7444990484413712,0.44306319442328,-0.01802598319390521,-0.24774303331163602,0.537133487654321,0.6929012345679012,0.5941358024691357,0.4382716049382716,0.3981481481481482
chad race_323,2,Race (1),19,Male,inconsistent first,TRUE,FALSE,-0.12365129085582952,0.10244752328590295,0.39906721039926685,-0.26865293062233053,-0.8372485543485917,0.4663387345679012,0.5617283950617283,0.58179012345679,0.4320987654320988,0.2638888888888889
chad race_326,1,Race (1),19,Male,consistent first,TRUE,FALSE,0.026449631027481265,0.006740312517877313,0.09570946981760141,-0.5610973221763387,0.38137524016327357,0.5108024691358024,0.6064814814814815,0.5802469135802468,0.2932098765432099,0.5771604938271605
chad race_326,2,Race (1),19,Male,consistent first,TRUE,FALSE,0.40475820752711006,0.5317046993630564,0.6427453681843942,0.2770551800880047,0.13730915367424767,0.6563464506172839,0.6882716049382717,0.7114197530864198,0.5339506172839505,0.7021604938271605
chad race_35,2,Race (1),NA,NA,inconsistent first,TRUE,TRUE,0.21686492774847752,0.36080810447572637,0.021417993555456094,-0.006992380762043418,0.3787562343946407,0.5392554012345678,0.5864197530864198,0.5169753086419754,0.4598765432098766,0.5987654320987654
chad race_39,1,Race (1),19,Female,inconsistent first,TRUE,FALSE,-0.07542550327109024,-0.2989292930717436,0.13158634204938147,0.11315113922858423,-0.0938698285738578,0.4936342592592593,0.4660493827160494,0.5123456790123456,0.5015432098765432,0.5
chad race_39,2,Race (1),19,Female,inconsistent first,TRUE,FALSE,-0.12457540143508537,-0.06649695422940062,-0.018790258002576898,-0.23458514181108978,-0.138216423071884,0.4955632716049383,0.5185185185185185,0.5015432098765432,0.4537037037037038,0.4938271604938272
chad race_47,1,Race (1),18,Female,inconsistent first,TRUE,FALSE,0.3344515856422356,0.5592380151972832,0.394353664077376,0.38278131375501573,0.03123620240966729,0.5767746913580246,0.7391975308641976,0.574074074074074,0.5679012345679012,0.4351851851851851
chad race_47,2,Race (1),18,Female,inconsistent first,TRUE,FALSE,-0.13232555273422095,0.22013889267975928,-0.5979807131374061,0.1466735288884622,-0.40215517958604585,0.4792631172839506,0.6666666666666666,0.3549382716049383,0.5108024691358024,0.30246913580246915
chad race_51,2,Race (1),NA,NA,consistent first,FALSE,FALSE,0.19580971669830044,0.5956088977870637,0.5558942881284156,-0.1556903488214449,-0.23904634854850113,0.5659722222222222,0.7422839506172839,0.6512345679012346,0.49845679012345673,0.4058641975308643
chad race_7,1,Race (1),18,Female,inconsistent first,TRUE,TRUE,0.41542814171560766,0.8645646430965531,0.4484321922649168,-0.36390243335559913,0.44891595320759986,0.6258680555555556,0.822530864197531,0.6095679012345678,0.4243827160493827,0.6651234567901234
chad race_7,2,Race (1),18,Female,inconsistent first,TRUE,TRUE,0.18506037615055515,0.6840728847845058,0.11682992746530348,0.05607412015843102,0.28720462442515426,0.5591242283950617,0.7021604938271605,0.6126543209876544,0.396604938271605,0.574074074074074
chad religion_104,1,Religion,18,Female,consistent first,TRUE,TRUE,0.339881872602168,0.8748602915946005,0.17227467493677293,-0.06327593946467253,0.21348747646005792,0.599633487654321,0.7314814814814815,0.5046296296296295,0.5308641975308643,0.595679012345679
chad religion_104,2,Religion,18,Female,consistent first,TRUE,TRUE,0.01850731703489861,0.13688842349812344,0.16053799887377795,-0.41388076310635075,0.06392914540688756,0.5020254629629629,0.54320987654321,0.5493827160493827,0.37962962962962954,0.5462962962962963
chad religion_108,1,Religion,60,Female,inconsistent first,TRUE,TRUE,0.23294206122885147,0.5773467786972812,-0.06237597936308373,0.264682215764085,0.07596514756187916,0.5858410493827161,0.654320987654321,0.5,0.566358024691358,0.6157407407407407
chad religion_108,2,Religion,60,Female,inconsistent first,TRUE,TRUE,0.02504053287527266,0.05149949937151932,0.45008672235329467,-0.466764993413879,-0.11861028919977806,0.5302854938271605,0.6080246913580246,0.5679012345679012,0.3827160493827161,0.552469135802469
chad religion_112,1,Religion,22,Female,consistent first,FALSE,FALSE,-0.12821555777025434,-0.28496731610508375,0.08824184062871919,-0.34240922230024956,0.035246849351238785,0.46219135802469125,0.4212962962962962,0.552469135802469,0.44135802469135793,0.4691358024691357
chad religion_112,2,Religion,22,Female,consistent first,FALSE,FALSE,-0.13436729750901583,-0.1225786191935053,0.1906925273665186,-0.41423854794513876,-0.23787871073990613,0.4734760802469135,0.4305555555555556,0.5478395061728395,0.3950617283950617,0.5092592592592593
chad religion_116,1,Religion,18,Female,inconsistent first,TRUE,TRUE,0.24079776546733028,0.4774602279558755,-0.2154275353151625,0.3801051930645637,0.31983668933543274,0.5796682098765432,0.7052469135802468,0.46759259259259267,0.5138888888888888,0.6296296296296295
chad religion_116,2,Religion,18,Female,inconsistent first,TRUE,TRUE,-0.05147365060762761,0.5680652228773954,-0.28945137212511435,-0.8917855177892324,0.17701368840781304,0.4868827160493827,0.7052469135802468,0.3919753086419754,0.2268518518518519,0.6049382716049383
chad religion_12,1,Religion,18,Female,consistent first,TRUE,TRUE,-0.30266660390728034,0.5666040464971653,0.20140799667998366,-0.7372604711970303,-0.7170125249145624,0.4242862654320988,0.677469135802469,0.4506172839506173,0.2391975308641975,0.3472222222222222
chad religion_12,2,Religion,18,Female,consistent first,TRUE,TRUE,0.19266838326072597,1.0079230129614654,0.5548184279610808,-0.4469198679481052,-0.536487179489308,0.5384837962962963,0.816358024691358,0.5802469135802468,0.37345679012345673,0.4027777777777778
chad religion_120,1,Religion,19,Female,consistent first,TRUE,TRUE,-0.1026519835410777,0.4665157120888122,0.6862307471648992,-0.5947782439843236,-0.7336604395017929,0.4757908950617284,0.6203703703703705,0.6929012345679012,0.31481481481481477,0.28240740740740744
chad religion_120,2,Religion,19,Female,consistent first,TRUE,TRUE,0.14962059614742584,0.6015182396571916,0.16322841631447166,-0.06744003796812267,0.05493926773813875,0.549093364197531,0.6820987654320988,0.5447530864197532,0.4351851851851851,0.5447530864197532
chad religion_128,1,Religion,18,Female,consistent first,TRUE,FALSE,0.3927452845555477,0.5297941198737932,0.4570146349060228,0.2419388785829987,0.2784572580940543,0.5651041666666666,0.6851851851851851,0.54320987654321,0.46759259259259267,0.5540123456790123
chad religion_128,2,Religion,18,Female,consistent first,TRUE,FALSE,-0.0815938710397058,0.6766511947035907,-0.3503190450485443,-0.314296922876262,-0.42233977839471154,0.43798225308641986,0.6280864197530865,0.4305555555555556,0.3240740740740741,0.353395061728395
chad religion_16,1,Religion,19,Female,inconsistent first,TRUE,TRUE,-0.15147151187431065,0.8784009822310681,-0.1802229059879215,-0.361766019379159,-0.5578699757892065,0.5089699074074073,0.7561728395061729,0.4351851851851851,0.4012345679012345,0.44135802469135793
chad religion_16,2,Religion,19,Female,inconsistent first,TRUE,TRUE,0.42825897033488,0.5132885320815074,0.5970124432017734,0.20628715736101447,0.47151982128830605,0.6031057098765432,0.7098765432098766,0.5941358024691357,0.4938271604938272,0.6126543209876544
chad religion_20,1,Religion,19,Female,consistent first,TRUE,TRUE,-0.122382502289823,0.5327520039911422,-0.06823953890779409,-0.7909555457129549,-0.49509113087828704,0.4745370370370371,0.5879629629629629,0.6203703703703705,0.2839506172839506,0.3626543209876544
chad religion_20,2,Religion,19,Female,consistent first,TRUE,TRUE,0.247303884410552,0.42751446712704083,-0.18506862323854104,0.2547161712016767,0.3287061530551782,0.5258487654320988,0.5864197530864198,0.4691358024691357,0.5447530864197532,0.5015432098765432
chad religion_203,1,Religion,18,Male,consistent first,TRUE,FALSE,-0.21628180651754342,-0.4501680973769576,-0.023437010955236773,0.03123835152127746,-0.45630045023409427,0.4653742283950617,0.4012345679012345,0.6435185185185185,0.47530864197530875,0.34413580246913583
chad religion_203,2,Religion,18,Male,consistent first,TRUE,FALSE,-0.19372109969026988,-0.012340604351093293,-0.033975630570498454,-0.2484008219049189,-0.576204984821338,0.4556327160493827,0.5447530864197532,0.5231481481481483,0.375,0.3487654320987655
chad religion_209,1,Religion,18,Male,consistent first,TRUE,TRUE,-0.21663868383212143,-0.42459322337028055,-0.5192330246628355,-0.02131493149424507,0.06674633391394652,0.4073109567901234,0.39969135802469125,0.34259259259259256,0.4459876543209877,0.37345679012345673
chad religion_209,2,Religion,18,Male,consistent first,TRUE,TRUE,0.040575883975629556,0.551862934005413,-0.10820302648819194,-0.2910797493672064,-0.3181670334861244,0.5309606481481483,0.7700617283950617,0.48148148148148157,0.4089506172839506,0.4660493827160494
chad religion_212,1,Religion,19,Male,inconsistent first,FALSE,FALSE,0.6156780799540366,0.7579991353017239,0.4927918959063457,1.0189158773309113,0.631391534681494,0.6827739197530865,0.675925925925926,0.5895061728395061,0.7916666666666666,0.6743827160493827
chad religion_212,2,Religion,19,Male,inconsistent first,FALSE,FALSE,0.2562841664148046,0.522874941062697,0.4337883219503321,0.26613107499201283,-0.2412353415478385,0.5711805555555556,0.7268518518518517,0.550925925925926,0.5169753086419754,0.4290123456790123
chad religion_215,1,Religion,20,Male,consistent first,TRUE,TRUE,-0.07344750449674653,-0.44747215153439224,0.36591922213636663,-0.5591801816689893,-0.36800294537317824,0.4574652777777778,0.4027777777777778,0.6404320987654322,0.3179012345679012,0.4737654320987655
chad religion_215,2,Religion,20,Male,consistent first,TRUE,TRUE,0.5808913586380173,0.3327873168885142,0.9668308038615017,0.7315207145607299,0.161374027386818,0.6597222222222222,0.6003086419753088,0.779320987654321,0.7114197530864198,0.48148148148148157
chad religion_221,2,Religion,19,Male,inconsistent first,FALSE,FALSE,-0.053711275269824624,-0.05302728559809027,0.2837995079196299,0.07369205733817054,-0.4955929908407133,0.5020254629629629,0.5324074074074073,0.5771604938271605,0.5540123456790123,0.3672839506172839
chad religion_239,1,Religion,20,Male,consistent first,TRUE,TRUE,0.2514967539778488,0.5175370652753752,0.6626451317613602,-0.013560800326858028,-0.10023540341805863,0.5670331790123456,0.66820987654321,0.6882716049382717,0.46759259259259267,0.4629629629629629
chad religion_239,2,Religion,20,Male,consistent first,TRUE,TRUE,-0.21861999755023176,0.21836221668403666,-0.05945649031763339,-0.987963507022616,0.09370742616787689,0.4161844135802468,0.6095679012345678,0.4243827160493827,0.18672839506172836,0.49845679012345673
chad religion_242,1,Religion,19,Male,inconsistent first,TRUE,TRUE,-0.0865456422151169,0.29803978329841785,-0.17726970010214363,-0.11710863444286719,-0.5312325537502106,0.4772376543209877,0.550925925925926,0.48456790123456783,0.4969135802469135,0.3719135802469135
chad religion_242,2,Religion,19,Male,inconsistent first,TRUE,TRUE,0.3267668130823292,0.024326100189687182,0.3653041332971719,0.4044282905882108,0.6742029736545843,0.5921103395061729,0.5169753086419754,0.58179012345679,0.5601851851851851,0.7330246913580246
chad religion_245,2,Religion,22,Male,consistent first,TRUE,FALSE,0.005442629557330528,0.4027632650344926,0.01117374093779625,-0.5383388846947952,0.01943793912721405,0.4745370370370371,0.6033950617283951,0.4907407407407407,0.3055555555555556,0.47530864197530875
chad religion_248,1,Religion,18,Male,inconsistent first,TRUE,TRUE,0.12314234764270884,0.3863771226056592,0.1399197029123122,-0.4709240390631292,0.5972715838471887,0.5745563271604939,0.7314814814814815,0.5694444444444444,0.3580246913580247,0.6620370370370371
chad religion_248,2,Religion,18,Male,inconsistent first,TRUE,TRUE,0.23725347466020139,1.0306137394428387,0.003035379958025652,-0.09289777974291104,0.11205512833612528,0.5614390432098766,0.802469135802469,0.4891975308641976,0.3981481481481482,0.552469135802469
chad religion_251,1,Religion,22,Male,consistent first,TRUE,TRUE,-0.07982927655054933,-0.04141051495996068,-0.20393154099234517,-0.036213507431660595,-0.04804369062283722,0.4816743827160494,0.5,0.4104938271604939,0.49845679012345673,0.47530864197530875
chad religion_251,2,Religion,22,Male,consistent first,TRUE,TRUE,-0.19091834357525625,0.46538698204723056,-0.06650006734071731,-0.6356506108573701,-0.34720418007347187,0.47270447530864207,0.7561728395061729,0.4660493827160494,0.287037037037037,0.4166666666666667
chad religion_254,1,Religion,20,Male,inconsistent first,FALSE,FALSE,0.13125766776124884,0.300080499779554,0.5341410955132442,-0.35962030306054693,-0.044358564675286774,0.511574074074074,0.6358024691358024,0.6558641975308643,0.35956790123456783,0.37037037037037046
chad religion_254,2,Religion,20,Male,inconsistent first,FALSE,FALSE,-0.07567177181845093,0.18787051222255893,-0.012398820093400799,0.1572175569333317,-0.6793167816593342,0.4582368827160494,0.5648148148148149,0.425925925925926,0.5123456790123456,0.3194444444444444
chad religion_257,1,Religion,20,Male,consistent first,TRUE,TRUE,-3.484045213918879e-5,0.5659214951257706,0.023913134344242987,-0.5077893338746834,-0.2748127829867653,0.4836998456790123,0.6728395061728395,0.5077160493827161,0.27469135802469136,0.4506172839506173
chad religion_257,2,Religion,20,Male,consistent first,TRUE,TRUE,0.058271724583190694,0.2269013829089178,0.4839073766401829,-0.23982334781181044,-0.014675448907049768,0.5390625,0.5987654320987654,0.6527777777777778,0.4459876543209877,0.4922839506172839
chad religion_260,1,Religion,18,Male,inconsistent first,TRUE,TRUE,0.03180053109480648,0.46775167872117035,0.31462806793371556,-0.7923236829618487,-1.6003373555032086e-4,0.5098379629629629,0.6404320987654322,0.6234567901234568,0.3009259259259259,0.4768518518518518
chad religion_260,2,Religion,18,Male,inconsistent first,TRUE,TRUE,0.3357224586808894,0.5607710888963392,0.6440449409619401,-0.24471444845455753,0.3811791919404232,0.5805362654320988,0.6728395061728395,0.6959876543209877,0.4444444444444444,0.5401234567901234
chad religion_263,2,Religion,19,Male,consistent first,FALSE,FALSE,0.22798876410006658,0.8216355656715775,-0.07506185698685437,-0.13846774250270574,0.220209707849825,0.5695408950617283,0.7469135802469135,0.5092592592592593,0.4521604938271605,0.5447530864197532
chad religion_266,1,Religion,20,Male,inconsistent first,TRUE,TRUE,-0.021217595620375142,0.6836976402787923,0.18411745347614217,-0.6146648924910738,-0.14969151743106957,0.4802276234567901,0.7469135802469135,0.5,0.2854938271604939,0.41358024691358014
chad religion_266,2,Religion,20,Male,inconsistent first,TRUE,TRUE,0.07867638426350683,0.2337592786874527,-0.0036271443171640772,-0.17265237141472667,0.23225990882564906,0.5074266975308643,0.550925925925926,0.5478395061728395,0.37037037037037046,0.550925925925926
chad religion_269,1,Religion,20,Male,consistent first,TRUE,TRUE,-0.1186137210330345,0.07350605227180132,0.29196986645207246,-0.4652663930748798,-0.2601427029562442,0.4501350308641976,0.5262345679012346,0.5632716049382717,0.2978395061728395,0.44135802469135793
chad religion_269,2,Religion,20,Male,consistent first,TRUE,TRUE,0.03790473185088353,0.2321382286436361,0.7208126406452267,-0.4565639078307392,-0.3791280570752137,0.4918981481481482,0.5262345679012346,0.691358024691358,0.3472222222222222,0.3317901234567901
chad religion_272,1,Religion,21,Male,inconsistent first,FALSE,FALSE,-0.18466649764660814,0.09072972907331717,0.05860299915301935,-0.6682457353100153,-0.054573958144029024,0.4759837962962962,0.5046296296296295,0.572530864197531,0.3395061728395061,0.49845679012345673
chad religion_272,2,Religion,21,Male,inconsistent first,FALSE,FALSE,-0.1313977597823554,0.38662657805734973,-0.055659001596388015,-0.8468268645111877,-0.11214582562921241,0.4653742283950617,0.6296296296296295,0.4506172839506173,0.2777777777777778,0.4737654320987655
chad religion_303,2,Religion,21,Male,consistent first,FALSE,FALSE,0.31468415828861895,0.8114005237380859,0.3596694509911673,0.2838069844936206,-0.19233170405324304,0.5911458333333334,0.7222222222222222,0.5833333333333334,0.5339506172839505,0.4830246913580246
chad religion_306,1,Religion,19,Male,inconsistent first,TRUE,TRUE,-0.06751908058431637,0.6373804246957769,-0.07645104471513522,-0.27950767639218127,-0.5097722087770475,0.4744405864197532,0.6666666666666666,0.4552469135802468,0.3472222222222222,0.41358024691358014
chad religion_306,2,Religion,19,Male,inconsistent first,TRUE,TRUE,-0.13257478513954726,0.35057217517805483,-0.16577111473496664,-0.55029394882978655,0.08914532173758999,0.47608024691358014,0.5601851851851851,0.5123456790123456,0.3117283950617284,0.5015432098765432
chad religion_309,1,Religion,18,Male,consistent first,FALSE,FALSE,0.10528360437213372,0.6408126545694447,-0.3552972280916243,-0.4421722951010142,-0.027058446973156177,0.4942129629629629,0.6820987654320988,0.4027777777777778,0.34413580246913583,0.49845679012345673
chad religion_309,2,Religion,18,Male,consistent first,FALSE,FALSE,0.1468798315957552,-0.03213686284156813,0.1962283239656119,0.26098142983968875,0.2459735388527709,0.5411844135802468,0.5478395061728395,0.5169753086419754,0.4938271604938272,0.574074074074074
chad religion_318,1,Religion,20,Male,inconsistent first,TRUE,TRUE,-0.0031947969630688666,0.3901911987422786,0.7537194854217608,-0.02126734467404139,-0.6976920827238182,0.5447530864197532,0.6651234567901234,0.7345679012345678,0.5262345679012346,0.32253086419753085
chad religion_318,2,Religion,20,Male,inconsistent first,TRUE,TRUE,-0.19465561569511433,-0.536180830727344,0.6089305027358799,-0.3382337230775087,-0.810323101663549,0.4409722222222222,0.3611111111111111,0.697530864197531,0.3780864197530865,0.26543209876543217
chad religion_32,2,Religion,18,Female,inconsistent first,FALSE,FALSE,-0.1619138524002616,0.22677499471944246,-0.7766080387807482,0.034828826995532705,-0.08507344466570635,0.4069251543209877,0.552469135802469,0.2391975308641975,0.4876543209876544,0.4089506172839506
chad religion_321,1,Religion,18,Male,consistent first,TRUE,TRUE,-0.0763903265904431,0.2570580517927059,-0.453135327258743,-0.6410102856978599,0.6126457010480839,0.4891010802469135,0.5570987654320988,0.3888888888888889,0.3410493827160494,0.6898148148148149
chad religion_321,2,Religion,18,Male,consistent first,TRUE,TRUE,0.08503951143035729,0.7870058328516478,0.0079282874525279,-0.16001877935567355,-0.1723657963614359,0.5227623456790123,0.7160493827160495,0.4891975308641976,0.4583333333333333,0.4197530864197532
chad religion_324,1,Religion,22,Male,inconsistent first,TRUE,FALSE,0.18716493249687605,0.5881381921744219,-0.21886770794320726,0.5231904817318513,0.19955395730090134,0.5734953703703705,0.6558641975308643,0.4521604938271605,0.6589506172839505,0.5277777777777778
chad religion_324,2,Religion,22,Male,inconsistent first,TRUE,FALSE,0.28224585103815447,0.6963994378516278,0.559059725758411,-0.1751985741617407,0.050520875126058795,0.6092785493827161,0.70679012345679,0.6697530864197532,0.44753086419753096,0.6327160493827161
chad religion_4,2,Religion,18,Female,consistent first,FALSE,FALSE,0.11692193697686012,0.10623023037430919,0.38628949962661496,-0.24174491513572938,0.23136825496329175,0.525655864197531,0.5308641975308643,0.5864197530864198,0.3919753086419754,0.566358024691358
chad religion_40,1,Religion,20,Female,inconsistent first,TRUE,FALSE,0.11585733114253789,0.01597572732640251,0.27651977934887734,0.30960737190509224,-0.11121305533711756,0.5547839506172839,0.566358024691358,0.6219135802469135,0.5941358024691357,0.4598765432098766
chad religion_40,2,Religion,20,Female,inconsistent first,TRUE,FALSE,0.36560349545737714,0.6079904907739906,0.3173990820952427,0.4118130174183683,0.345938689472582,0.5797646604938271,0.6666666666666666,0.6172839506172839,0.58179012345679,0.4922839506172839
chad religion_44,2,Religion,18,Female,consistent first,TRUE,FALSE,-0.033786635775751875,-0.8946519383252196,0.4831012948554673,0.09703538744220465,0.17887965191924615,0.4946952160493827,0.30246913580246915,0.654320987654321,0.478395061728395,0.5262345679012346
chad religion_8,1,Religion,19,Female,consistent first,TRUE,FALSE,0.32157374015561985,0.6529449641002514,0.7296089171753505,-0.08556774962558507,0.02775506609145695,0.5943287037037037,0.7129629629629629,0.7129629629629629,0.4537037037037038,0.5169753086419754
chad religion_8,2,Religion,19,Female,consistent first,TRUE,FALSE,0.20494644366234116,0.7300396463113916,0.2135992209540075,-0.36452508507253967,0.19344803050160503,0.566358024691358,0.7283950617283951,0.6404320987654322,0.3333333333333333,0.5354938271604939
clintontrump_101,1,Clinton-Trump,18,Female,inconsistent first,TRUE,TRUE,0.12011199955194421,0.8023611086417872,0.3915285077598473,-0.6017969220359988,-0.16973315370725647,0.5282600308641976,0.7561728395061729,0.6003086419753088,0.3240740740740741,0.4351851851851851
clintontrump_102,1,Clinton-Trump,18,Female,consistent first,TRUE,TRUE,-0.24989777719522116,-0.012470411517322809,0.25988391941577665,-0.5583443872986952,-0.7808731531944155,0.43904320987654327,0.4861111111111111,0.6172839506172839,0.3117283950617284,0.30864197530864196
clintontrump_107,1,Clinton-Trump,20,Female,consistent first,TRUE,TRUE,0.16195616323655035,0.18904923753365258,0.5048292708399168,0.3386246234482561,-0.2798485952369443,0.4939236111111111,0.5864197530864198,0.6327160493827161,0.39043209876543217,0.4768518518518518
clintontrump_108,1,Clinton-Trump,19,Female,consistent first,TRUE,TRUE,0.056288338316235205,0.5439025255260679,0.22897146065084736,-0.7287132446142387,-0.14945251333832585,0.4704861111111111,0.6419753086419754,0.5493827160493827,0.25308641975308643,0.4567901234567901
clintontrump_113,1,Clinton-Trump,18,Female,consistent first,TRUE,TRUE,0.07817387832072278,-0.06243315471273853,0.47542284576676697,0.12483253130423576,-0.08276476549942201,0.544656635802469,0.5864197530864198,0.6944444444444444,0.4969135802469135,0.4182098765432099
clintontrump_114,1,Clinton-Trump,19,Female,inconsistent first,TRUE,TRUE,0.008447633366546114,0.5854283656700457,-0.36412318584251163,-0.5878838871002986,0.08244452477093184,0.4920910493827161,0.6203703703703705,0.4166666666666667,0.3719135802469135,0.5493827160493827
clintontrump_119,1,Clinton-Trump,18,Female,consistent first,TRUE,TRUE,0.21495060932908297,0.8575397057753008,0.2826024195322334,-0.3361284971724689,-0.11857683064328438,0.5797646604938271,0.7824074074074073,0.574074074074074,0.4737654320987655,0.4907407407407407
clintontrump_120,1,Clinton-Trump,18,Female,consistent first,TRUE,FALSE,0.20905322406285395,0.5360775905479007,0.27409031818572305,-0.004473192980364793,0.11135737412965202,0.5864197530864198,0.7283950617283951,0.5617283950617283,0.5478395061728395,0.5354938271604939
clintontrump_125,1,Clinton-Trump,18,Female,consistent first,TRUE,TRUE,-0.129065892281367,0.3729626162420797,-0.05532315216611239,-0.43040248359108935,-0.2368664479587585,0.496238425925926,0.6342592592592593,0.4907407407407407,0.4351851851851851,0.4305555555555556
clintontrump_126,1,Clinton-Trump,19,Female,inconsistent first,TRUE,TRUE,-0.20145243377428693,-0.16520865366225787,0.4297541377196284,-0.4578263066391471,-0.36173439144874203,0.4364390432098766,0.42746913580246904,0.6172839506172839,0.31481481481481477,0.3827160493827161
clintontrump_131,1,Clinton-Trump,20,Female,consistent first,FALSE,FALSE,0.009416941678215173,0.1560256264210615,0.589774956527285,-0.9197454216817179,0.044573934046687025,0.4939236111111111,0.5324074074074073,0.6466049382716049,0.2932098765432099,0.5030864197530865
clintontrump_132,1,Clinton-Trump,19,Female,inconsistent first,TRUE,TRUE,0.2607976897150665,0.49473954851563695,-0.2558806380728406,0.4422462733946067,0.34384634436223777,0.5960648148148149,0.6589506172839505,0.4691358024691357,0.6358024691358024,0.6157407407407407
clintontrump_137,1,Clinton-Trump,18,Female,consistent first,TRUE,TRUE,-0.07244515633942028,0.2638808909290669,-0.17447201595611436,-0.27059270928897095,-0.32221548812984785,0.4059606481481482,0.5262345679012346,0.4891975308641976,0.3271604938271605,0.3132716049382716
clintontrump_138,1,Clinton-Trump,20,Female,consistent first,TRUE,FALSE,0.30158957506865275,0.9438001423989367,0.3842192603259114,-0.2279925943338446,0.5139397155771172,0.6762152777777778,0.7885802469135802,0.6419753086419754,0.595679012345679,0.691358024691358
clintontrump_143,1,Clinton-Trump,23,Male,inconsistent first,TRUE,TRUE,0.022092151014186944,0.5557703587579159,0.25682464736585836,-0.6616342306306159,0.0159222722114032,0.4972993827160494,0.6805555555555556,0.5401234567901234,0.31635802469135804,0.5246913580246912
clintontrump_144,1,Clinton-Trump,18,Female,consistent first,TRUE,FALSE,0.5741316525199321,0.7685390667186272,0.5994138835940455,0.4123571540332735,0.6590170260130835,0.6439043209876544,0.7438271604938271,0.7237654320987654,0.4969135802469135,0.6635802469135802
clintontrump_149,1,Clinton-Trump,18,Female,consistent first,TRUE,TRUE,0.1893164336125187,0.6255591370204616,-0.049624707680181665,-0.08994744043669665,0.40524095108934377,0.5407021604938271,0.7145061728395061,0.3950617283950617,0.4398148148148149,0.6219135802469135
clintontrump_150,1,Clinton-Trump,18,Female,consistent first,TRUE,TRUE,0.3112060747363129,0.3763187083159574,0.3491458633622743,-0.04368651540107569,0.5516514850598186,0.5933641975308643,0.7191358024691357,0.550925925925926,0.425925925925926,0.6820987654320988
clintontrump_156,1,Clinton-Trump,19,Female,consistent first,TRUE,FALSE,0.4824787153379861,0.6361427736565699,0.5594947136898573,0.093401243511473,0.685166691023383,0.6337770061728395,0.6882716049382717,0.6604938271604939,0.4228395061728395,0.7407407407407407
clintontrump_161,1,Clinton-Trump,18,Male,inconsistent first,TRUE,FALSE,-0.22995903465571757,-0.030101041507937142,-0.05719075125324542,-0.9449729863751658,-0.15591704742692997,0.4439621913580246,0.6280864197530865,0.5308641975308643,0.16975308641975306,0.4182098765432099
clintontrump_162,1,Clinton-Trump,18,Female,consistent first,TRUE,TRUE,-0.12259753619154286,0.06314290193894764,-0.22757312979490282,-0.5062750956836867,-0.10302108790882031,0.3958333333333333,0.48148148148148157,0.3719135802469135,0.3348765432098766,0.375
clintontrump_167,1,Clinton-Trump,19,Male,consistent first,TRUE,TRUE,0.3057596575028352,0.8679866465558803,0.19354480853584496,0.10852499115940775,-0.21571883654312238,0.5729166666666666,0.8410493827160495,0.6064814814814815,0.3688271604938272,0.44753086419753096
clintontrump_168,1,Clinton-Trump,24,Male,inconsistent first,TRUE,FALSE,0.31663035849247606,0.5574905832439047,0.07103580279430764,0.09060802739193036,0.40551125764635637,0.5594135802469135,0.6651234567901234,0.48456790123456783,0.4089506172839506,0.595679012345679
clintontrump_173,1,Clinton-Trump,19,Female,inconsistent first,TRUE,TRUE,0.24939784458746692,0.7118667932829131,0.24859390428077038,-0.06649850888357739,0.09832059900534695,0.5829475308641976,0.7145061728395061,0.654320987654321,0.4398148148148149,0.5370370370370371
clintontrump_174,1,Clinton-Trump,18,Female,inconsistent first,TRUE,TRUE,0.07945993392876588,0.5424157194001186,0.18954142130679658,-0.6583437897098459,0.3950274211907357,0.568094135802469,0.6867283950617283,0.566358024691358,0.3194444444444444,0.6666666666666666
clintontrump_179,1,Clinton-Trump,18,Female,consistent first,TRUE,TRUE,-0.1424394344850135,0.04818647625616786,-0.017684593840500168,-0.49457155582413076,0.00479924310486674,0.4579475308641976,0.6296296296296295,0.4768518518518518,0.22839506172839505,0.5
clintontrump_180,1,Clinton-Trump,18,Female,consistent first,FALSE,FALSE,0.14913559506571186,0.5656977665677076,0.26998087470015986,-0.009803968857261713,-0.3212749456993498,0.5214120370370371,0.6466049382716049,0.550925925925926,0.5216049382716049,0.3070987654320988
clintontrump_186,1,Clinton-Trump,18,Female,consistent first,TRUE,TRUE,0.1981547789907281,0.5797696888202633,-0.09171844305356495,-0.1414756267096111,0.3581993212863018,0.5420524691358024,0.6450617283950617,0.5385802469135802,0.470679012345679,0.5092592592592593
clintontrump_191,1,Clinton-Trump,20,Male,inconsistent first,TRUE,TRUE,-0.6915599430634054,-0.3321070256883852,-0.7260249530155253,-0.7541554115750815,-0.8887847083969261,0.32320601851851855,0.4660493827160494,0.31481481481481477,0.27314814814814814,0.22839506172839505
clintontrump_192,1,Clinton-Trump,19,Male,consistent first,TRUE,TRUE,0.2740821281476896,0.3662732165700343,0.06324171419999845,0.11123634014127909,0.4633067405294908,0.519386574074074,0.5648148148148149,0.4691358024691357,0.5200617283950617,0.5694444444444444
